listing_id,id,date,reviewer_id,reviewer_name,comments,
958,148850651,2017-05-01,8855720,LisaMarie,"Holly's garden apartment was just perfect for our stay in San Francisco.  Located in Upper Haight or or was it Lower Duboce, maybe East Turnbuckle? ...regardless, The apartment is in a great central location for exploring the City.  There is a Whole Foods and a Safeway, not far away, staring each other down across Market, like Hatfields and McCoys. The park (Duboce) at the end of the street is lovely.  We walked all over and ventured farther on the light rail - Which is a stone's throw from the apartment.  The accommodations were clean, comfortable, and well-appointed including a full kitchen. The bed was super-comfy for this cranky lower back.  There are Uber galore, typical wait times were about 10-15 min. Shout-out to an amazing tapas place we stumbled on - Aatxe on Market. <br/>The apartment is in the basement of a lovely historic home, and a busy family lives upstairs. We enjoyed our stay in complete privacy, communicating through AirBnB when needed. Holly was quick to respond with any requests. Big thank you allowing us to stow our luggage after check-out!",
958,149531152,2017-05-04,21186995,Paul,What a beautiful garden patio. It was nice and private and a very easy ride to the office on Muni. Lots of great restaurants walking distance. Bed was comfy ,
958,150645907,2017-05-08,8364812,Miranda,"Holly's place was nice.<br/>The garden was cute, a little humid.<br/>My parents stayed there for 8 days and they had trouble sleeping because of the noise from the apartment above. Late night and early morning. Hope it doesn't happen to others...<br/>",
958,154249351,2017-05-23,8683305,Ian,"Holly's apartment turned out to be perfect for anyone wanting to explore the city. The Muni is just a short walk away but if you feel like a walk, you can be at the shops  Market St in 40 minutes. The apartment is in a quiet residential area and you are surrounded by typical San Francisco architecture with plenty of restaurants and cafes less than 5 minutes walk away. The apartment has all you need and a lovely garden terrace space. Perfect.",
958,156890165,2017-06-01,64622286,Thea,"Perfekt sted å bo i San Francisco! Kort vei til det aller mest, rent, deilig bakgård og Holly er en super vert!:-) ",
958,162891874,2017-06-22,23097097,Stefanie,"Great value for such a nice place. The housing is well managed, particularly the kitchen. Privacy was very respected. I like the place to store luggages. Recommended! ",
958,164234201,2017-06-26,15876109,Tami,"Clean, comfortable, and fantastic location-- near public transit to downtown and walkable to more than one lively spot. For people considering a longer stay: there is a lot of storage space. ",
958,165423368,2017-07-01,12589087,Courtney,A great apartment in excellent location. Holly was great and very accommodating. We would love to stay here again the next time we are in SF. ,
958,166469751,2017-07-03,2183193,Allison,"Holly's apartment was spacious and super cute --- it was a great location for us to stay near some friends in the area. We didn't get a chance to meet Holly, but we spoke with her husband, who was very nice and offered to provide recommendations for our trip. The only issue was the noise --- there is very little insulation between the apartment and Holly's home upstairs, so it was quite noisy in the morning hours which kept us from sleeping in, but no noise problems at other times.",
958,167441119,2017-07-06,21099013,Simon,"This is a very convenient place to stay for a couple, a family or a small group of 3-4 friends if easy going. The apartment was clean, extremely well equipped with basic food, coffee etc. all provided and the hosts are very arranging. The location is perfect for walking around the city. All in all a great experience, 100% recommended.",
958,168896328,2017-07-10,122512234,Kathy,"Clean, quiet, comfortable space. Close to public transportation on a dead-end street. Very nice. A little bit of noise from the upstairs, but not significant. We would definitely want to stay here again. Enjoy!",
958,169493237,2017-07-12,5641699,Marcie,Great location and great host. ,
958,172021239,2017-07-19,5881546,Roger,"We, a family of four with two little kids, stayed seven nights at Holly's place. Check-in went very smoothly, Holly helped us unload our car and gave us tips how to avoid a parking fine :-) The flat is very modern and the location is excellent, just a few minutes walk to grocery stores, the tram station, and a great playground. A big plus was that lots of toys were provided, and our kids could play ball in the garage. We would definitely go back.",
958,174401034,2017-07-25,122131082,Dabby,非常温馨的家，房东十分友好，小花园安静。,
958,177060286,2017-08-01,16752321,Maxime,"Great place, very well located! Well furnished and practical if need to cook something. The little garden is lovely and the area is very quiet. We enjoyed our stay. ",
958,178027423,2017-08-04,55728647,Kathryn,"My husband and I had a wonderful stay at Holly's! The space is perfect for a couple or small family. The bed was comfortable, the space was clean, and the bathroom was modern and well stocked with amenities! The backyard is like a little oasis in the big city. Also, the proximity of Holly's place to fun neighborhoods was great! We definitely would stay here again.",
